경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
178,IBK기업은행,2019-02-27,0,6,이나연 (S),O,O,O,O,O,1,1,0,0,0,0.0,0.48,1,0,0,0,0.0,0.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,17,0,0,0.0,18.28,8,7,1,0,1.4,6.06,172,56,0,11.2,81.13,0,0,0,0.0,0.0,10,1,4,2,1,0.2,12.66,0,0,1
178,IBK기업은행,2019-02-27,0,15,문지윤 (C),,,4,,,0,1,0,0,0,0.0,0.48,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,2.5,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
178,IBK기업은행,2019-02-27,0,3,염혜선 (S),,,6,,,0,1,0,0,0,0.0,0.48,1,0,0,0,0.0,0.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,1.89,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
178,IBK기업은행,2019-02-27,0,19,김해빈 (Li),LI,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,1.0,0.76,1,0,0,0.0,0.47,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
178,IBK기업은행,2019-02-27,0,18,김현지 (C),,,,6,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
178,IBK기업은행,2019-02-27,0,8,박상미 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,31,26,5,0,5.2,23.48,6,1,0,0.2,2.83,71,35,0,49.3,66.36,0,0,0,0,0,0.0,0.0,0,0,0
179,흥국생명,2019-02-27,1,17,이재영 (L),O,O,O,O,O,25,71,23,2,6,32.39,38.59,37,12,0,4,32.43,35.58,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,3,0,2,30.0,43.48,0,0,0,0,0.0,0.0,24,8,2,0,33.33,70.59,19,0,0,0.0,17.27,23,21,2,0,4.2,16.55,7,1,0,0.2,3.7,23,8,0,34.78,27.71,7,2,4,1,0,0.4,7.45,1,0,6
179,흥국생명,2019-02-27,1,11,톰시아 (R),O,O,O,O,O,24,57,22,5,2,38.6,30.98,36,11,4,2,30.56,34.62,3,1,1,0,33.33,60.0,0,0,0,0,0.0,0.0,13,9,0,0,69.23,56.52,0,0,0,0,0.0,0.0,5,1,0,0,20.0,14.71,17,0,0,0.0,15.45,17,14,3,0,2.8,12.23,4,0,0,0.0,2.12,0,0,0,0.0,0.0,22,2,10,5,0,0.4,23.4,2,0,2
179,흥국생명,2019-02-27,1,19,김미연 (L),O,O,O,O,O,12,27,11,1,1,40.74,14.67,20,9,0,1,45.0,19.23,2,1,0,0,50.0,40.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,1,0,20.0,14.71,26,0,2,0.0,23.64,13,12,1,0,2.4,9.35,5,0,1,0.0,2.65,33,16,2,42.42,39.76,10,1,5,4,0,0.2,10.64,1,0,4
179,흥국생명,2019-02-27,1,4,이주아 (C),O,O,O,O,O,9,15,8,1,0,53.33,8.15,2,0,1,0,0.0,1.92,0,0,0,0,0.0,0.0,10,6,0,0,60.0,100.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,37.5,0,0,0,0,0.0,0.0,10,0,0,0.0,9.09,7,6,1,0,1.2,5.04,6,1,0,0.2,3.17,0,0,0,0.0,0.0,19,1,11,4,0,0.2,20.21,3,0,0
179,흥국생명,2019-02-27,1,13,김세영 (C),O,O,O,O,O,9,11,5,1,0,45.45,5.98,6,3,0,0,50.0,5.77,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,1,0,40.0,62.5,0,0,0,0,0.0,0.0,14,0,0,0.0,12.73,6,5,1,0,1.0,4.32,3,1,0,0.2,1.59,0,0,0,0.0,0.0,19,4,8,3,0,0.8,20.21,1,0,0
179,흥국생명,2019-02-27,1,14,조송화 (S),O,O,O,O,O,3,3,1,0,0,33.33,1.63,3,1,0,0,33.33,2.88,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,0,0,0.0,10.91,27,22,5,0,4.4,19.42,139,54,0,10.8,73.54,0,0,0,0.0,0.0,17,2,9,3,0,0.4,18.09,1,0,0
179,흥국생명,2019-02-27,1,12,공윤희 (L),13,13,,11,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,1,0.0,8.18,4,4,0,0,1.33,2.88,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
179,흥국생명,2019-02-27,1,18,김다솔 (S),,14,,14,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.91,0,0,0,0,0.0,0.0,7,3,0,1.5,3.7,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
179,흥국생명,2019-02-27,1,5,김해란 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,35,32,3,0,6.4,25.18,17,7,0,1.4,8.99,24,12,1,45.83,28.92,0,0,0,0,0,0.0,0.0,0,0,0
179,흥국생명,2019-02-27,1,8,도수빈 (L),4,,,4,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,1.82,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,0.0,1.2,0,0,0,0,0,0.0,0.0,0,0,0
179,흥국생명,2019-02-27,1,1,신연경 (L),19,19,19,,19,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,6,1,0,1.5,5.04,1,0,0,0.0,0.53,2,0,1,0.0,2.41,0,0,0,0,0,0.0,0.0,0,0,0
180,GS칼텍스,2019-03-01,1,20,알리 (R),O,O,O,,,26,39,24,2,1,61.54,40.21,16,9,0,1,56.25,37.21,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,10,1,0,66.67,88.24,0,0,0,0,0.0,0.0,8,5,1,0,62.5,28.57,19,2,2,0.67,26.03,11,9,2,0,3.0,16.42,2,0,0,0.0,1.96,0,0,0,0.0,0.0,4,0,0,1,0,0.0,7.69,0,0,3
180,GS칼텍스,2019-03-01,1,1,이소영 (L),O,O,O,,,16,20,13,1,0,65.0,20.62,6,6,0,0,100.0,13.95,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,5.88,0,0,0,0,0.0,0.0,12,6,1,0,50.0,42.86,9,0,2,0.0,12.33,17,16,1,0,5.33,25.37,2,0,0,0.0,1.96,9,5,0,55.56,17.31,9,3,1,2,0,1.0,17.31,2,0,2
180,GS칼텍스,2019-03-01,1,10,강소휘 (L),O,O,O,,,9,29,9,1,1,31.03,29.9,19,7,0,0,36.84,44.19,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,5.88,0,0,0,0,0.0,0.0,8,2,1,1,25.0,28.57,8,0,2,0.0,10.96,7,6,1,0,2.0,10.45,1,0,0,0.0,0.98,17,6,1,29.41,32.69,4,0,2,0,0,0.0,7.69,1,0,3
180,GS칼텍스,2019-03-01,1,15,문명화 (C),O,O,O,,,6,3,3,0,0,100.0,3.09,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,0,100.0,42.86,0,0,0,0,0.0,0.0,8,0,0,0.0,10.96,1,0,1,0,0.0,1.49,1,1,0,0.33,0.98,0,0,0,0.0,0.0,13,3,3,5,0,1.0,25.0,1,0,0
180,GS칼텍스,2019-03-01,1,16,김유리 (C),O,O,O,,,3,6,2,1,0,33.33,6.19,2,0,0,0,0.0,4.65,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,1,0,50.0,57.14,0,0,0,0,0.0,0.0,11,1,2,0.33,15.07,3,3,0,0,1.0,4.48,0,0,0,0.0,0.0,1,0,0,0.0,1.92,17,0,9,5,0,0.0,32.69,1,0,2
180,GS칼텍스,2019-03-01,1,3,김채원 (L),15,16,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,1,0.0,5.48,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
180,GS칼텍스,2019-03-01,1,7,안혜진 (S),6,6,6,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.74,0,0,0,0,0.0,0.0,17,8,0,2.67,16.67,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
180,GS칼텍스,2019-03-01,1,6,이고은 (S),O,O,O,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,0,0,0.0,12.33,7,6,1,0,2.0,10.45,73,38,2,12.67,71.57,0,0,0,0.0,0.0,5,0,4,1,0,0.0,9.62,0,0,2
180,GS칼텍스,2019-03-01,1,4,한다혜 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,17,1,0,5.67,26.87,6,4,0,1.33,5.88,23,9,1,34.78,44.23,0,0,0,0,0,0.0,0.0,0,0,0
180,GS칼텍스,2019-03-01,1,12,한수진 (S),,15,10,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,4.11,3,3,0,0,1.5,4.48,0,0,0,0.0,0.0,2,0,0,0.0,3.85,0,0,0,0,0,0.0,0.0,0,0,0
180,현대건설,2019-03-01,0,20,마야 (R),O,O,O,,,13,33,13,1,4,39.39,31.43,8,3,0,1,37.5,14.81,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,16,6,0,3,37.5,100.0,1,0,0,0,0.0,8.33,8,4,1,0,50.0,38.1,11,0,1,0.0,19.3,6,4,2,0,1.33,8.82,3,0,0,0.0,2.7,0,0,0,0.0,0.0,9,0,5,4,0,0.0,17.65,1,0,5
180,현대건설,2019-03-01,0,14,양효진 (C),O,O,O,,,10,25,9,1,2,36.0,23.81,16,6,1,1,37.5,29.63,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,3,0,1,33.33,75.0,0,0,0,0,0.0,0.0,8,0,0,0.0,14.04,4,4,0,0,1.33,5.88,6,1,0,0.33,5.41,2,1,0,50.0,3.13,15,1,3,6,2,0.33,29.41,2,0,4
180,현대건설,2019-03-01,0,13,정지윤 (C),O,O,O,,,9,19,7,0,0,36.84,18.1,16,7,0,0,43.75,29.63,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,16.67,1,0,0,0,0.0,4.76,7,1,1,0.33,12.28,1,1,0,0,0.33,1.47,4,0,0,0.0,3.6,1,0,0,0.0,1.56,10,1,3,5,0,0.33,19.61,0,0,1
180,현대건설,2019-03-01,0,15,황민경 (L),O,O,O,,,7,18,6,2,1,33.33,17.14,10,1,2,1,10.0,18.52,1,1,0,0,100.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,33.33,10,1,1,0.33,17.54,10,9,1,0,3.0,14.71,3,1,1,0.33,2.7,18,9,3,33.33,28.13,5,0,2,2,0,0.0,9.8,0,0,3
180,현대건설,2019-03-01,0,19,이다영 (S),O,O,O,,,2,1,0,0,0,0.0,0.95,1,0,0,0,0.0,1.85,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,0,1,0.0,17.54,10,7,3,0,2.33,14.71,88,31,0,10.33,79.28,0,0,0,0.0,0.0,7,2,3,1,0,0.67,13.73,0,0,1
180,현대건설,2019-03-01,0,7,고유민 (L),O,O,O,,,1,3,0,1,0,0.0,2.86,1,0,0,0,0.0,1.85,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,4.76,8,0,1,0.0,14.04,11,7,4,0,2.33,16.18,2,0,0,0.0,1.8,26,11,0,42.31,40.63,5,1,1,3,0,0.33,9.8,0,0,1
180,현대건설,2019-03-01,0,10,김주향 (L),7,15,7,,,0,6,0,1,0,0.0,5.71,2,0,1,0,0.0,3.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0,0.0,19.05,0,0,0,0.0,0.0,1,0,1,0,0.0,1.47,0,0,0,0.0,0.0,6,1,0,16.67,9.38,0,0,0,0,0,0.0,0.0,0,0,0
180,현대건설,2019-03-01,0,8,김연견 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,23,18,5,0,6.0,33.82,5,1,0,0.33,4.5,11,5,0,45.45,17.19,0,0,0,0,0,0.0,0.0,0,0,0
180,현대건설,2019-03-01,0,5,백채림 (L),,13,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.75,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
180,현대건설,2019-03-01,0,18,이영주 (L),13,20,13,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,3.51,2,1,1,0,0.33,2.94,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
181,KGC인삼공사,2019-03-02,0,2,알레나 (R),O,O,O,,,16,39,13,3,3,33.33,32.23,26,5,2,3,19.23,38.24,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,1,0,57.14,70.0,0,0,0,0,0.0,0.0,6,4,0,0,66.67,20.0,10,2,0,0.67,16.39,15,12,3,0,4.0,17.44,1,0,0,0.0,0.76,0,0,0,0.0,0.0,5,1,1,2,0,0.33,10.2,0,0,3
181,KGC인삼공사,2019-03-02,0,11,최은지 (L),O,O,O,,,12,32,12,2,1,37.5,26.45,16,3,1,1,18.75,23.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,20.0,0,0,0,0,0.0,0.0,14,8,1,0,57.14,46.67,6,0,0,0.0,9.84,14,11,3,0,3.67,16.28,6,2,0,0.67,4.58,12,3,2,8.33,17.65,9,0,4,4,0,0.0,18.37,0,0,1
181,KGC인삼공사,2019-03-02,0,17,이예솔 (R),O,O,O,,,6,23,5,4,2,21.74,19.01,16,3,3,1,18.75,23.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,10.0,0,0,0,0,0.0,0.0,6,2,1,1,33.33,20.0,11,1,0,0.33,18.03,10,6,4,0,2.0,11.63,4,0,1,0.0,3.05,19,7,0,36.84,27.94,8,0,5,3,0,0.0,16.33,1,0,3
181,KGC인삼공사,2019-03-02,0,6,박은진 (C),O,O,O,,,6,13,5,1,0,38.46,10.74,5,1,1,0,20.0,7.35,0,0,0,0,0.0,0.0,4,4,0,0,100.0,100.0,0,0,0,0,0.0,0.0,4,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,14,0,1,0.0,22.95,5,4,1,0,1.33,5.81,2,0,0,0.0,1.53,0,0,0,0.0,0.0,8,1,4,3,0,0.33,16.33,0,0,1
181,KGC인삼공사,2019-03-02,0,4,한수지 (C),O,O,O,,,5,10,3,1,1,30.0,8.26,2,0,1,0,0.0,2.94,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,1,50.0,50.0,3,1,0,0,33.33,10.0,11,0,1,0.0,18.03,6,6,0,0,2.0,6.98,11,2,0,0.67,8.4,2,1,0,50.0,2.94,13,2,5,4,0,0.67,26.53,1,0,2
181,KGC인삼공사,2019-03-02,0,12,한송이 (C),13,,,,,1,2,1,1,0,50.0,1.65,1,1,0,0,100.0,1.47,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0,0.0,3.33,0,0,0,0.0,0.0,1,1,0,0,1.0,1.16,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
181,KGC인삼공사,2019-03-02,0,13,이재은 (S),O,O,O,,,0,2,0,0,0,0.0,1.65,2,0,0,0,0.0,2.94,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,0,1,0.0,13.11,14,13,1,0,4.33,16.28,96,34,0,11.33,73.28,0,0,0,0.0,0.0,6,0,4,1,0,0.0,12.24,1,0,1
181,KGC인삼공사,2019-03-02,0,5,노란 (L),11,11,17,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0.33,1.16,1,0,0,0.0,0.76,4,1,0,25.0,5.88,0,0,0,0,0,0.0,0.0,0,0,0
181,KGC인삼공사,2019-03-02,0,9,오지영 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,18,15,3,0,5.0,20.93,5,0,0,0.0,3.82,30,16,1,50.0,44.12,0,0,0,0,0,0.0,0.0,0,0,0
181,KGC인삼공사,2019-03-02,0,10,채선아 (L),,17,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0.0,1.16,0,0,0,0.0,0.0,1,0,1,0.0,1.47,0,0,0,0,0,0.0,0.0,0,0,0
181,KGC인삼공사,2019-03-02,0,3,하효림 (S),2,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0.0,1.64,1,1,0,0,1.0,1.16,5,1,0,1.0,3.82,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
181,흥국생명,2019-03-02,1,17,이재영 (L),O,O,O,,,21,50,19,2,4,38.0,43.1,32,10,0,4,31.25,48.48,2,1,1,0,50.0,33.33,0,0,0,0,0.0,0.0,5,2,0,0,40.0,45.45,0,0,0,0,0.0,0.0,11,6,1,0,54.55,73.33,8,0,1,0.0,10.96,15,9,6,0,3.0,18.52,6,2,0,0.67,5.13,20,6,3,15.0,35.09,6,2,2,2,0,0.67,11.54,0,0,5
181,흥국생명,2019-03-02,1,11,톰시아 (R),O,O,O,,,15,27,11,1,3,40.74,23.28,18,8,1,2,44.44,27.27,2,0,0,0,0.0,33.33,1,1,0,0,100.0,12.5,6,2,0,1,33.33,54.55,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,2,0,0.67,26.03,11,8,3,0,2.67,13.58,2,0,0,0.0,1.71,0,0,0,0.0,0.0,6,2,2,1,0,0.67,11.54,3,0,3
181,흥국생명,2019-03-02,1,19,김미연 (L),O,O,O,,,9,14,7,0,1,50.0,12.07,10,5,0,1,50.0,15.15,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,26.67,14,1,2,0.33,19.18,11,10,1,0,3.33,13.58,2,0,0,0.0,1.71,13,8,0,61.54,22.81,3,1,2,0,0,0.33,5.77,3,0,3
181,흥국생명,2019-03-02,1,4,이주아 (C),O,O,O,,,9,14,7,0,0,50.0,12.07,2,0,0,0,0.0,3.03,1,1,0,0,100.0,16.67,6,3,0,0,50.0,75.0,0,0,0,0,0.0,0.0,5,3,0,0,60.0,50.0,0,0,0,0,0.0,0.0,10,0,1,0.0,13.7,4,4,0,0,1.33,4.94,2,0,0,0.0,1.71,0,0,0,0.0,0.0,8,2,4,1,0,0.67,15.38,1,0,1
181,흥국생명,2019-03-02,1,13,김세영 (C),O,O,O,,,8,9,2,1,0,22.22,7.76,3,2,0,0,66.67,4.55,1,0,0,0,0.0,16.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,10,1,0,0.33,13.7,7,7,0,0,2.33,8.64,3,1,0,0.33,2.56,0,0,0,0.0,0.0,19,5,5,2,0,1.67,36.54,2,0,0
181,흥국생명,2019-03-02,1,7,김나희 (C),13,13,,,,1,1,1,0,0,100.0,0.86,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,12.5,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
181,흥국생명,2019-03-02,1,14,조송화 (S),O,O,O,,,0,1,0,0,0,0.0,0.86,1,0,0,0,0.0,1.52,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,0,1,0.0,13.7,8,8,0,0,2.67,9.88,82,36,0,12.0,70.09,1,0,0,0.0,1.75,10,0,5,2,0,0.0,19.23,1,0,1
181,흥국생명,2019-03-02,1,12,공윤희 (L),,,11,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.74,1,1,0,0,1.0,1.23,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
181,흥국생명,2019-03-02,1,18,김다솔 (S),,14,14,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0.5,1.23,13,6,0,3.0,11.11,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
